,b,c,e,f,g,h,i,m,n,a,d,j,k,l
36091,4,1,2,8,0,4,1,39,0,38,7,0,0,47
36092,2,11,2,4,0,4,1,39,0,53,9,213,0,45
36093,0,11,2,0,0,4,1,39,0,42,9,1337,196,35
36094,4,15,4,1,1,4,1,39,0,30,10,521,205,39
36095,6,9,2,4,5,4,0,39,0,40,13,0,0,26
36096,4,15,4,12,3,4,0,39,0,22,10,48,340,17
36097,6,4,2,5,0,4,1,39,0,61,3,293,0,37
36098,4,11,5,8,1,4,0,39,0,49,9,1215,0,32
36099,4,8,0,8,1,4,0,39,0,46,11,0,0,30
36100,4,11,6,12,1,4,0,39,0,51,9,299,246,32
36101,5,10,0,4,1,4,1,39,1,53,16,8595,0,56
36102,4,11,0,4,1,4,1,39,0,33,9,658,0,70
36103,4,9,4,10,1,2,0,39,0,30,13,0,0,40
36104,4,9,4,12,1,4,1,39,0,28,13,246,820,50
36105,4,11,4,11,1,3,1,39,0,24,9,0,0,40
36106,4,11,0,1,1,4,0,39,0,38,9,0,12,39
36107,4,8,2,12,0,4,1,39,0,29,11,365,0,57
36108,4,11,2,7,0,4,1,39,0,32,9,948,102,40
36109,4,9,2,12,0,4,1,39,1,48,13,19127,1222,45
36110,1,15,2,1,0,2,1,39,0,30,10,0,0,32
36111,4,9,2,8,0,4,1,39,0,49,13,317,0,24
36112,4,7,2,12,0,4,1,39,1,59,12,8378,285,55
36113,4,15,4,6,3,4,1,39,0,22,10,0,267,26
36114,4,11,4,6,4,4,1,39,0,24,9,0,372,37
36115,4,15,5,12,1,4,1,39,0,48,10,1097,0,42
36116,4,10,4,10,1,4,1,9,0,49,16,0,0,40
36117,4,9,4,1,1,4,1,39,0,32,13,1143,386,22
36118,4,5,6,8,1,4,0,39,0,61,4,807,0,40
36119,7,11,0,1,4,4,0,39,0,38,9,553,0,37
36120,5,9,2,3,0,4,1,39,0,50,13,0,0,54
36121,4,15,2,3,0,4,1,39,0,33,10,593,252,48
36122,4,11,3,6,2,4,1,39,0,32,9,0,0,40
36123,6,1,6,3,4,4,0,0,0,49,7,0,0,40
36124,7,9,2,10,0,4,1,39,1,55,13,1488,17,44
36125,1,14,4,10,1,1,0,2,1,38,15,99999,0,57
36126,5,10,2,4,5,4,0,39,1,48,16,0,0,40
36127,4,15,4,12,3,2,1,39,0,18,10,0,0,60
36128,6,11,2,5,0,4,1,39,0,79,9,957,297,69
36129,4,11,2,3,0,4,1,39,0,43,9,878,264,37
36130,4,11,4,11,4,4,1,39,0,28,9,0,0,35
36131,4,11,2,9,5,2,0,39,0,63,9,0,0,19
36132,4,14,0,10,1,4,1,39,1,39,15,21625,63,52
36133,4,15,4,6,3,2,1,39,0,34,10,0,0,13
36134,0,15,2,0,0,3,1,33,0,59,10,0,0,40
36135,4,11,6,5,1,4,1,39,0,63,9,0,0,6
36136,5,15,2,4,0,4,1,39,1,55,10,2103,662,53
36137,4,0,4,7,1,4,1,39,0,28,6,0,0,36
36138,6,15,2,7,0,4,1,39,0,47,10,0,0,41
36139,4,11,0,1,1,4,0,39,0,47,9,0,84,35
36140,4,8,4,1,4,2,0,39,0,33,11,0,0,30
36141,4,11,4,3,1,4,0,39,0,20,9,0,0,35
36142,4,11,2,1,0,4,1,39,0,41,9,1124,0,34
36143,0,15,4,0,3,4,0,39,0,23,10,243,300,19
36144,4,13,4,7,1,4,1,39,0,63,1,0,0,12
36145,4,15,0,3,1,4,1,39,0,41,10,1023,470,51
36146,5,10,2,10,0,4,1,39,1,36,16,55007,636,51
36147,4,11,4,8,4,2,0,39,0,26,9,0,0,40
36148,4,9,2,7,0,4,1,2,1,40,13,0,0,45
36149,4,11,4,7,3,2,1,39,0,29,9,0,0,30
36150,4,9,4,8,1,4,1,39,0,36,13,0,62,50
36151,4,11,0,1,4,4,0,39,0,35,9,227,100,40
36152,4,12,2,12,5,4,0,39,1,32,14,0,0,45
36153,0,8,2,0,5,2,0,39,0,24,11,0,0,35
36154,4,11,0,7,1,4,1,39,0,34,9,2583,262,35
36155,4,11,4,8,3,4,0,39,0,22,9,69,304,30
36156,4,15,2,12,0,4,1,39,1,37,10,1278,702,28
36157,4,11,0,1,4,4,0,9,0,41,9,0,0,43
36158,4,15,2,4,0,4,1,39,0,41,10,942,273,50
36159,4,5,2,7,0,4,1,39,0,30,4,0,0,41
36160,4,2,4,14,4,4,1,39,0,22,8,0,0,30
36161,0,1,4,0,2,2,0,39,0,22,7,0,0,15
36162,4,11,2,3,0,4,1,39,0,56,9,72,345,46
36163,4,11,2,12,0,4,1,39,1,54,9,19340,193,40
36164,4,15,5,3,4,4,0,39,0,39,10,0,0,34
36165,2,0,2,14,0,4,1,39,0,54,6,0,0,33
36166,4,15,2,4,0,4,1,39,1,52,10,102,344,56
36167,6,0,2,3,0,4,1,39,0,50,6,144,0,39
36168,4,12,4,10,1,4,1,39,0,32,14,619,328,59
36169,2,11,2,8,0,4,1,39,0,60,9,679,521,28
36170,2,11,0,1,1,4,0,39,0,34,9,102,0,31
36171,4,1,4,6,3,4,1,39,0,39,7,83,327,41
36172,4,15,4,1,1,4,0,39,0,39,10,460,141,38
36173,4,15,4,1,3,4,1,39,0,24,10,138,346,40
36174,4,15,4,8,1,4,1,39,0,32,10,517,116,40
36175,4,11,4,3,4,4,1,39,1,31,9,14344,0,40
36176,4,11,4,6,3,4,1,39,0,30,9,604,0,53
36177,4,12,0,10,4,4,0,39,1,47,14,0,492,38
36178,2,9,4,4,3,4,1,39,0,42,13,4650,0,35
36179,4,8,2,3,0,4,1,39,0,52,11,960,683,44
36180,4,11,4,1,3,4,0,39,0,32,9,764,0,32
36181,4,11,4,1,1,4,0,39,0,41,9,1291,180,29
36182,4,11,2,14,0,4,1,39,0,34,9,5,77,61
36183,5,11,0,12,1,4,1,39,0,67,9,0,0,36
36184,4,15,2,7,0,4,1,39,0,29,10,479,386,36
36185,4,5,2,7,0,2,1,23,0,52,4,0,0,40
36186,4,11,2,8,0,4,1,39,0,58,9,388,132,39
36187,6,12,0,12,1,4,1,39,0,55,14,0,694,26
36188,0,1,4,0,4,4,0,39,0,30,7,0,0,26
36189,7,15,4,8,3,4,0,39,0,18,10,0,0,19
36190,6,9,3,10,1,4,1,39,0,46,13,0,0,25
36191,4,9,4,4,1,4,0,39,0,31,13,362,223,39
36192,4,11,4,6,1,4,1,39,0,28,9,33,106,35
36193,4,15,5,10,1,4,0,39,0,47,10,0,0,50
36194,4,11,2,14,0,4,1,39,0,36,9,2097,93,30
36195,6,15,0,4,1,4,0,39,0,45,10,0,0,48
36196,4,1,2,3,0,4,1,39,0,45,7,1074,79,56
36197,4,11,4,7,1,4,0,39,0,33,9,0,266,44
36198,4,15,4,9,3,4,0,39,0,20,10,0,0,16
36199,2,11,6,1,4,4,0,39,0,57,9,496,0,38
36200,5,9,2,12,0,4,1,39,1,40,13,28190,880,61
36201,4,11,6,5,4,4,0,39,0,62,9,0,0,40
36202,4,5,5,3,1,4,1,26,0,41,4,0,0,40
36203,5,11,0,12,4,1,0,0,0,48,9,0,0,84
36204,6,15,2,8,5,4,0,39,0,44,10,0,0,52
36205,4,11,2,14,0,4,1,39,0,29,9,1048,248,46
36206,2,9,2,4,0,4,1,39,1,34,13,2590,1169,49
36207,4,15,0,1,2,4,0,39,0,30,10,3166,0,34
36208,4,11,2,1,5,4,0,39,1,22,9,1809,378,39
36209,4,11,4,1,4,4,0,39,0,27,9,0,642,30
36210,4,2,4,8,3,4,1,8,0,19,8,0,0,40
36211,2,4,2,14,0,4,1,39,0,53,3,0,0,40
36212,4,11,3,7,1,4,1,39,0,38,9,0,37,41
36213,4,11,2,12,5,4,0,39,0,37,9,1386,0,32
36214,0,11,4,0,3,4,0,39,0,28,9,356,259,40
36215,4,11,4,1,1,4,0,39,0,26,9,719,41,37
36216,4,12,0,4,1,4,1,39,1,41,14,59047,366,45
36217,4,5,4,8,1,4,1,0,0,27,4,0,0,24
36218,4,12,4,4,3,4,0,39,0,84,14,0,0,40
36219,5,9,2,4,0,4,1,39,1,57,13,12443,8,40
36220,4,9,4,10,1,4,1,34,0,26,13,0,0,40
36221,4,15,4,10,3,4,0,39,0,20,10,1054,0,9
36222,4,11,2,3,0,4,1,39,1,64,9,22883,128,51
36223,7,14,0,10,4,4,0,39,0,44,15,0,0,40
36224,6,11,2,4,0,4,1,39,0,51,9,672,0,61
36225,4,15,2,8,5,4,0,0,0,34,10,0,1628,12
36226,4,5,2,10,5,4,0,39,0,39,4,0,0,40
36227,6,11,0,12,1,4,1,39,0,64,9,724,0,45
36228,4,7,2,3,0,4,1,39,1,53,12,51,643,33
36229,4,1,5,8,4,2,0,39,0,39,7,0,0,54
36230,4,15,4,8,3,4,0,39,0,24,10,252,200,24
36231,4,11,4,12,3,4,1,39,0,25,9,0,431,29
36232,4,15,4,3,1,4,1,39,0,30,10,77,251,46
36233,4,11,2,3,0,4,1,39,0,31,9,1662,139,43
36234,4,1,2,3,0,4,1,26,0,29,7,0,0,42
36235,4,11,2,8,0,4,1,21,0,32,9,0,0,25
36236,6,11,2,4,0,4,1,39,0,47,9,348,0,47
36237,4,15,0,8,1,4,0,39,0,33,10,0,371,45
36238,4,11,2,7,5,4,0,39,0,41,9,502,198,42
36239,6,7,2,12,0,4,1,39,0,32,12,0,0,53
36240,4,14,2,10,0,1,1,24,0,32,15,0,0,37
36241,0,1,2,0,5,4,0,39,0,36,7,0,0,25
36242,4,15,2,3,0,4,1,39,1,43,10,1198,980,47
36243,6,7,4,5,3,4,0,39,0,51,12,0,0,40
36244,4,15,4,1,1,4,0,0,0,20,10,0,0,41
36245,6,11,2,1,5,4,0,39,0,49,9,0,0,18
36246,5,15,2,10,0,4,1,39,0,56,10,0,0,25
36247,4,15,4,8,3,4,0,39,0,24,10,330,88,28
36248,4,7,2,14,0,1,1,0,0,27,12,0,0,40
36249,4,11,4,13,3,4,0,39,0,20,9,0,0,33
36250,7,11,2,8,0,4,1,39,0,49,9,0,387,40
36251,0,15,4,0,4,4,0,39,0,33,10,0,0,31
36252,1,15,4,3,1,4,1,39,0,30,10,1072,0,40
36253,4,1,2,8,0,4,1,39,0,54,7,0,0,37
36254,4,9,2,10,0,4,1,39,1,32,13,16606,19,45
36255,4,15,4,1,1,4,0,39,0,26,10,1083,31,33
36256,7,11,4,8,4,2,0,39,0,39,9,151,0,38
36257,4,11,2,1,0,2,1,39,1,40,9,2797,0,42
36258,4,15,2,3,0,4,1,39,1,35,10,984,39,48
36259,5,14,2,10,0,4,1,39,0,55,15,0,0,48
36260,0,9,6,0,1,4,1,39,0,72,13,0,0,4
36261,5,11,3,12,1,4,1,39,0,50,9,0,0,60
36262,4,11,0,3,1,4,1,39,0,28,9,847,108,32
36263,4,11,6,8,2,4,1,39,0,64,9,0,0,28
36264,4,12,2,4,0,4,1,39,1,34,14,10420,479,66
36265,4,15,2,3,0,4,1,39,1,26,10,3005,734,42
36266,4,0,4,7,1,4,1,39,0,22,6,0,0,44
36267,4,15,0,1,4,2,0,39,0,48,10,0,0,34
36268,4,8,4,8,1,1,0,30,0,27,11,0,0,40
36269,4,15,2,4,5,4,0,39,1,48,10,1097,588,41
36270,4,15,0,1,4,2,0,39,0,46,10,0,0,35
36271,4,1,5,8,4,2,0,39,0,39,7,0,0,41
36272,4,11,4,8,3,2,0,39,0,25,9,0,0,20
36273,4,9,4,1,1,2,1,39,0,36,13,0,0,22
36274,7,15,4,8,1,1,1,35,0,27,10,0,0,50
36275,4,11,4,8,1,4,1,39,0,30,9,297,457,39
36276,4,8,2,8,0,4,1,39,0,54,11,0,0,40
36277,4,0,2,3,0,4,1,39,0,31,6,1844,68,41
36278,0,9,2,0,5,4,0,39,1,44,13,16405,1071,18
36279,4,9,4,13,1,4,0,39,0,31,13,0,114,27
36280,4,3,2,5,0,4,1,26,0,36,2,0,0,87
36281,4,11,4,7,1,4,1,39,0,45,9,1891,81,51
36282,4,11,2,14,0,4,1,39,0,44,9,23,370,45
36283,4,9,4,4,1,4,1,39,0,36,13,497,36,54
36284,4,0,2,3,0,4,1,26,0,32,6,0,0,47
36285,4,11,4,7,1,4,0,39,0,31,9,0,282,38
36286,4,7,2,5,0,1,1,39,0,41,12,0,0,40
36287,5,11,2,4,0,4,1,39,0,43,9,1007,449,38
36288,4,0,2,7,0,4,1,39,0,51,6,661,0,48
36289,0,11,2,0,0,4,1,39,0,57,9,397,485,23
36290,4,11,4,3,3,4,1,39,0,26,9,88,289,45
36291,4,11,2,7,0,4,1,39,0,53,9,190,267,39
36292,4,15,2,8,5,4,0,39,0,54,10,454,0,52
36293,4,15,4,1,3,4,1,39,0,21,10,261,121,33
36294,4,15,4,8,3,4,0,39,0,24,10,610,97,32
36295,4,15,2,3,0,4,1,39,1,47,10,4125,260,38
36296,4,9,2,10,0,4,1,22,1,43,13,761,0,51
36297,0,11,4,0,3,2,1,39,0,17,9,0,379,26
36298,4,8,4,1,1,4,0,39,0,28,11,0,182,40
36299,4,15,4,1,2,2,0,39,0,25,10,0,0,29
36300,4,1,0,8,4,4,0,39,0,30,7,0,0,24
36301,6,14,0,10,1,4,0,39,0,55,15,0,0,35
36302,4,11,4,3,4,4,1,39,0,38,9,1393,0,26
36303,4,11,2,3,0,4,1,39,0,49,9,909,862,26
36304,6,9,0,10,1,4,1,39,0,47,13,0,0,51
36305,4,0,2,3,3,3,1,39,1,42,6,0,0,43
36306,0,0,4,0,4,0,0,39,0,26,6,0,0,40
36307,5,15,2,12,0,4,1,39,1,47,10,1233,1166,42
36308,4,11,4,6,3,4,1,39,0,29,9,753,0,25
36309,4,11,2,3,0,4,1,39,1,56,9,10456,875,36
36310,4,15,4,6,3,4,1,39,0,21,10,0,123,38
36311,2,11,2,8,0,4,1,39,1,47,9,290,0,40
36312,4,15,2,7,0,4,1,39,1,31,10,2563,1714,47
36313,4,15,4,12,2,4,1,39,0,20,10,269,0,42
36314,4,9,2,4,0,4,1,39,1,41,13,11562,854,58
36315,4,12,4,4,1,2,0,39,0,38,14,0,0,38
36316,4,11,0,6,3,1,0,30,0,25,9,0,0,40
36317,4,11,4,4,1,4,1,39,0,23,9,1682,599,49
36318,4,15,4,4,1,4,0,39,0,30,10,1907,118,48
36319,6,11,4,5,4,4,1,39,0,59,9,0,0,48
36320,4,11,0,1,3,4,0,39,0,36,9,0,0,40
36321,6,11,2,4,0,4,1,39,0,38,9,661,0,44
36322,4,11,4,3,3,4,1,39,0,33,9,1082,17,38
36323,4,11,2,14,0,4,1,39,0,43,9,270,501,43
36324,4,15,2,1,0,4,1,39,0,41,10,310,1442,43
36325,6,9,2,12,0,4,1,39,1,38,13,8554,381,45
36326,2,8,0,4,1,0,1,39,0,53,11,0,0,48
36327,4,11,4,8,1,4,0,39,0,41,9,158,104,36
36328,4,11,0,12,4,4,0,39,0,35,9,0,564,31
36329,4,1,4,12,3,4,0,39,0,17,7,0,24,10
36330,1,11,2,6,0,4,1,39,0,48,9,0,0,40
36331,4,15,4,13,3,4,1,39,0,22,10,0,510,21
36332,4,0,4,6,2,4,1,26,0,28,6,0,0,40
36333,6,11,0,3,3,4,1,39,0,37,9,0,0,40
36334,4,1,4,6,3,4,1,29,0,17,7,0,0,20
36335,4,11,4,6,1,4,1,39,1,48,9,0,0,40
36336,7,15,3,5,3,4,1,39,0,32,10,0,0,50
36337,4,15,0,8,4,2,0,39,0,43,10,0,0,38
36338,4,11,4,8,1,4,0,39,0,38,9,198,343,32
36339,6,12,2,3,0,4,1,39,0,52,14,0,0,14
36340,4,15,4,8,1,4,0,39,0,38,10,176,119,18
36341,4,1,2,6,3,4,1,39,0,20,7,0,0,40
36342,4,12,4,1,1,4,1,39,1,36,14,13550,0,50
36343,4,11,2,14,0,4,1,39,1,33,9,11954,1081,51
36344,4,9,2,7,0,4,1,31,1,57,13,0,0,40
36345,4,9,2,7,0,4,1,19,0,52,13,0,0,40
36346,5,8,2,4,0,4,1,39,0,47,11,262,0,46
36347,4,9,4,8,3,4,1,39,0,24,13,0,0,42
36348,0,15,2,0,0,4,1,39,0,51,10,57,164,46
36349,4,11,3,1,4,2,0,39,0,36,9,0,0,40
36350,7,15,4,8,3,2,1,39,0,20,10,0,0,26
36351,4,11,2,12,5,4,0,39,1,31,9,256,0,37
36352,6,15,0,4,1,2,1,39,0,45,10,0,0,48
36353,4,12,2,4,0,4,1,39,1,59,14,8263,1067,60
36354,4,11,2,1,0,4,1,39,0,43,9,976,0,41
36355,4,15,4,14,1,4,1,39,0,26,10,209,0,47
36356,4,11,4,12,1,4,1,39,0,33,9,250,153,39
36357,6,3,2,12,0,4,1,26,0,57,2,0,0,35
36358,4,11,4,4,1,4,0,39,0,39,9,163,0,43
36359,4,15,4,8,3,4,0,39,0,19,10,362,73,39
36360,2,5,3,8,1,4,0,33,0,42,4,0,0,35
36361,4,9,2,11,0,2,1,39,1,36,13,1490,0,40
36362,4,11,4,8,1,4,1,39,0,26,9,223,0,32
36363,1,9,2,4,0,3,1,29,1,47,13,0,0,40
36364,2,11,4,1,3,2,0,39,0,19,9,0,0,40
36365,6,15,2,8,0,4,1,39,0,35,10,768,0,30
36366,4,7,4,1,3,4,0,39,0,24,12,0,0,29
36367,4,7,2,12,5,4,0,39,0,46,12,10,0,38
36368,4,11,0,3,4,4,1,39,0,41,9,114,210,63
36369,4,15,4,8,3,4,0,39,0,20,10,480,151,26
36370,6,12,2,10,5,4,0,39,1,42,14,0,29,49
36371,0,15,4,0,4,2,0,39,0,37,10,0,0,40
36372,4,15,0,1,1,4,0,39,0,30,10,583,156,44
36373,4,1,0,8,4,4,0,39,0,36,7,0,0,15
36374,2,5,2,11,0,4,1,39,0,73,4,742,0,16
36375,4,0,4,7,1,4,1,39,0,34,6,0,0,62
36376,4,11,4,1,4,4,0,39,0,34,9,0,72,27
36377,4,11,2,6,0,4,1,39,1,30,9,5640,430,42
36378,4,11,2,14,0,4,1,39,1,30,9,4306,24,58
36379,6,11,0,5,1,4,1,39,0,38,9,0,0,38
36380,4,9,2,1,5,4,0,39,1,49,13,1707,315,28
36381,2,15,4,1,3,4,1,39,0,19,10,0,0,32
36382,4,15,2,4,0,4,1,39,0,41,10,832,873,40
36383,0,11,4,0,3,2,1,9,0,23,9,0,0,12
36384,4,11,2,14,0,4,1,39,1,46,9,12406,397,20
36385,4,6,4,12,3,4,1,39,0,17,5,0,0,30
36386,4,11,4,8,2,4,1,39,0,24,9,0,0,23
36387,2,15,4,8,3,2,0,23,0,26,10,0,0,10
36388,2,15,4,11,3,4,1,39,0,23,10,0,304,40
36389,6,9,2,4,0,4,1,39,1,46,13,126,1263,39
36390,6,15,2,5,0,4,1,39,0,34,10,1664,341,42
36391,4,11,0,3,1,4,1,39,0,54,9,107,260,26
36392,4,7,2,12,0,4,1,39,1,34,12,3936,1075,44
36393,7,5,4,8,1,2,0,39,0,46,4,0,0,40
36394,4,11,4,8,1,2,0,39,0,41,9,976,0,16
36395,4,9,2,4,0,4,1,39,1,44,13,14517,868,33
36396,4,11,4,7,3,4,1,39,0,21,9,717,68,42
36397,0,15,2,0,0,4,1,39,0,42,10,1299,421,11
36398,4,1,2,3,0,4,1,39,0,43,7,236,214,41
36399,4,7,4,3,3,4,1,20,0,23,12,0,0,20
36400,1,9,2,10,0,1,1,39,1,36,13,0,0,51
36401,5,8,0,12,1,4,1,39,0,48,11,2050,0,52
36402,4,15,2,10,0,4,1,39,1,49,10,2524,699,52
36403,4,11,2,3,0,4,1,39,0,19,9,613,77,48
36404,4,4,2,5,0,4,1,26,0,43,3,813,0,35
36405,4,15,2,12,0,4,1,39,0,49,10,871,612,50
36406,2,11,2,3,0,4,1,39,0,27,9,1010,382,63
36407,4,9,2,3,0,4,1,39,0,34,13,20,0,48
36408,4,8,4,4,4,4,0,4,0,49,11,0,0,35
36409,4,11,0,8,4,2,0,39,0,44,9,1146,0,34
36410,6,11,2,12,0,4,1,39,1,29,9,1725,1485,51
36411,4,11,0,7,4,4,0,39,0,40,9,0,0,33
36412,4,9,5,10,4,4,0,39,1,39,13,948,0,33
36413,4,9,2,8,0,2,1,39,0,43,13,0,0,29
36414,4,8,2,4,5,4,0,39,0,27,11,0,0,47
36415,4,9,0,13,1,4,1,39,0,48,13,0,1835,40
36416,4,9,1,12,5,4,0,39,0,27,13,0,0,40
36417,5,11,4,4,1,4,1,39,0,33,9,0,0,50
36418,4,7,2,13,0,4,1,39,1,47,12,4,620,44
36419,6,9,2,4,0,4,1,39,0,48,13,344,112,56
36420,4,11,2,6,0,4,1,39,0,27,9,484,1,28
36421,0,11,6,0,1,4,0,39,0,76,9,1207,43,34
36422,4,11,0,12,3,4,0,39,0,40,9,0,0,37
36423,4,11,2,4,0,4,1,39,0,44,9,237,163,44
36424,4,11,2,10,0,4,1,39,0,38,9,1357,545,50
36425,4,9,2,10,0,4,1,39,1,33,13,6033,202,48
36426,6,12,5,12,4,4,0,39,0,56,14,0,0,36
36427,4,11,4,12,1,4,0,39,0,33,9,23,410,38
36428,4,15,4,6,4,4,1,39,0,25,10,0,0,33
36429,4,15,4,1,3,4,1,39,0,23,10,40,76,22
36430,0,11,2,0,0,4,1,2,1,47,9,5131,0,31
36431,4,15,4,1,4,4,0,39,0,22,10,1956,0,49
36432,0,1,4,0,2,4,0,39,0,17,7,0,0,23
36433,4,15,6,9,4,4,0,39,0,69,10,0,0,23
36434,2,11,2,11,0,4,1,39,1,32,9,1553,193,45
36435,4,14,2,10,0,1,1,24,0,31,15,0,0,39
36436,4,10,2,4,0,4,1,39,1,51,16,32446,282,55
36437,4,11,0,4,1,4,0,39,1,38,9,5681,799,38
36438,4,8,2,3,0,4,1,39,0,67,11,1302,37,39
36439,4,0,0,12,4,4,0,39,0,40,6,0,0,31
36440,6,5,2,4,0,4,1,39,0,76,4,0,0,35
36441,4,2,2,7,0,4,1,39,0,32,8,0,258,48
36442,4,9,2,12,0,4,1,39,1,42,13,19278,328,33
36443,0,1,4,0,3,4,1,39,0,18,7,0,1,27
36444,4,1,2,1,0,4,1,39,1,50,7,2005,0,40
36445,4,7,2,14,0,4,1,39,1,50,12,0,0,37
36446,4,9,2,7,0,4,1,39,0,49,13,0,0,36
36447,2,11,0,3,1,4,1,39,0,39,9,0,1854,40
36448,4,11,0,10,1,4,0,39,0,60,9,851,0,59
36449,4,9,0,12,1,4,1,39,0,43,13,0,97,43
36450,4,11,5,1,1,4,0,39,0,39,9,0,217,36
36451,4,9,2,4,0,4,1,39,0,46,13,785,441,49
36452,4,12,2,7,0,4,1,39,0,35,14,0,0,46
36453,4,6,2,3,0,4,1,26,0,27,5,2166,0,50
36454,4,9,2,4,0,4,1,39,1,45,13,13959,998,53
36455,0,6,4,0,1,4,1,39,0,22,5,0,0,30
36456,1,11,2,1,0,4,1,39,1,44,9,2124,0,44
36457,7,11,2,14,0,4,1,39,1,39,9,0,0,44
36458,6,9,4,4,1,4,0,39,0,39,13,0,0,50
36459,4,11,4,14,2,4,1,39,0,24,9,0,0,39
36460,4,7,4,12,3,4,1,39,0,34,12,0,0,23
36461,7,9,2,10,5,4,0,39,1,40,13,0,127,21
36462,6,11,4,5,1,4,1,39,0,31,9,0,248,56
36463,4,5,2,7,0,4,1,39,0,78,4,0,0,31
36464,2,12,2,10,0,4,1,39,0,60,14,0,0,33
36465,2,11,4,8,3,4,1,39,0,26,9,0,0,19
36466,4,15,2,4,5,4,0,39,0,29,10,4597,0,37
36467,4,9,0,10,1,4,1,39,0,40,13,224,0,37
36468,4,15,2,4,0,4,1,39,1,45,10,22594,787,46
36469,4,11,4,8,2,2,0,39,0,44,9,0,0,22
36470,4,2,5,8,4,4,0,26,0,36,8,0,0,40
36471,4,9,2,4,0,4,1,39,1,68,13,3637,579,35
36472,4,15,4,1,3,2,1,39,0,24,10,0,0,28
36473,6,11,2,3,0,1,1,35,0,43,9,0,0,65
36474,4,11,5,11,1,4,1,39,0,61,9,775,0,20
36475,4,15,4,12,3,4,1,39,0,27,10,85,303,36
36476,0,9,2,0,0,4,1,39,0,42,13,211,471,15
36477,4,9,0,8,1,4,1,39,0,33,13,0,0,39
36478,4,11,0,3,1,4,1,39,0,48,9,314,1339,37
36479,2,12,0,10,4,4,0,39,0,40,14,1667,0,44
36480,4,15,4,3,4,4,1,26,0,27,10,0,0,66
36481,4,1,4,12,3,4,1,39,0,17,7,0,0,17
36482,4,7,2,12,0,4,1,39,1,37,12,2435,1278,59
36483,6,11,6,8,4,2,0,39,0,52,9,0,0,43
36484,4,11,4,6,2,4,1,39,0,22,9,1054,0,49
36485,4,11,4,8,3,2,0,0,0,26,9,0,0,38
36486,4,9,4,10,1,4,1,39,1,23,13,748,326,49
36487,4,9,2,10,0,4,1,39,1,30,13,3173,277,47
36488,4,11,0,12,1,4,0,39,0,51,9,182,279,28
36489,4,8,0,12,1,4,1,39,0,37,11,0,0,30
36490,2,8,4,11,1,4,1,39,1,33,11,0,731,55
36491,4,11,2,5,0,4,1,39,0,32,9,0,17,45
36492,4,0,4,8,3,4,1,39,0,24,6,0,0,25
36493,4,11,2,14,0,4,1,39,1,26,9,7013,702,50
36494,2,9,5,10,1,4,0,39,0,42,13,0,0,56
36495,4,11,2,3,0,4,1,39,0,35,9,1299,188,48
36496,0,15,4,0,3,4,1,39,0,23,10,94,39,24
36497,0,15,4,0,3,4,0,39,0,20,10,327,507,12
36498,4,0,2,11,0,4,1,39,0,69,6,0,288,30
36499,4,11,2,14,0,4,1,39,0,50,9,365,442,67
36500,4,11,6,1,1,4,0,39,0,56,9,1084,217,31
36501,6,5,2,7,0,4,1,39,1,36,4,7298,0,45
36502,4,9,2,12,0,4,1,39,0,50,13,1437,37,47
36503,4,9,2,6,0,4,1,39,0,47,13,0,0,47
36504,7,11,0,1,3,4,0,39,0,54,9,0,0,31
36505,2,1,6,11,4,2,0,39,0,54,7,0,0,40
36506,7,11,2,11,0,0,1,39,0,45,9,0,0,51
36507,4,12,2,10,0,2,1,39,0,36,14,0,0,39
36508,4,11,2,7,0,4,1,39,0,39,9,728,485,32
36509,4,6,6,12,4,4,0,39,0,66,5,0,0,16
36510,4,11,0,13,1,4,0,39,0,44,9,0,0,40
36511,4,2,2,3,0,4,1,39,0,38,8,0,0,31
36512,4,11,4,8,1,4,1,39,0,35,9,439,95,34
36513,4,15,2,14,0,4,1,39,1,38,10,2714,246,43
36514,4,11,0,3,1,4,1,39,0,39,9,321,267,39
36515,5,9,2,12,0,4,1,39,1,42,13,29340,686,44
36516,4,9,4,12,1,4,1,39,0,29,13,162,591,36
36517,7,15,2,1,0,2,1,39,0,38,10,0,0,38
36518,4,11,4,6,1,2,1,39,0,26,9,0,0,45
36519,4,10,0,10,4,4,0,39,0,42,16,0,0,29
36520,4,15,0,7,1,4,1,39,0,46,10,1151,910,42
36521,4,9,2,8,5,4,0,39,0,29,13,0,0,17
36522,7,12,0,10,1,4,1,39,0,45,14,0,1375,27
36523,1,12,4,4,1,4,1,39,0,57,14,0,0,40
36524,4,15,0,12,4,2,0,39,0,73,10,0,0,38
36525,4,15,2,13,0,2,1,39,0,38,10,1712,0,32
36526,4,8,4,8,1,4,1,39,0,40,11,0,0,36
36527,4,11,4,1,4,2,0,39,0,28,9,0,0,33
36528,0,11,4,0,1,4,1,9,0,26,9,0,0,40
36529,6,9,2,5,0,4,1,39,0,40,13,0,242,49
36530,4,15,2,3,5,4,0,39,0,37,10,0,0,48
36531,4,11,2,7,0,4,1,39,1,29,9,7336,241,46
36532,4,11,2,14,0,3,1,39,0,27,9,0,0,50
36533,4,11,2,12,0,4,1,39,0,47,9,1877,166,37
36534,4,9,2,12,0,4,1,39,1,45,13,15308,889,29
36535,6,12,4,10,1,4,0,4,0,39,14,0,0,50
36536,4,11,6,1,4,4,0,39,0,59,9,1086,0,39
