,b,c,e,f,g,h,i,m,n,a,d,j,k,l
27744,4,10,2,12,0,4,1,39,1,47.29,16.0,0.0,0.0,43.63
27745,6,8,2,10,5,4,0,39,1,40.51,11.0,356.62,1187.27,28.1
27746,6,11,2,7,0,4,1,39,0,66.91,9.0,348.85,0.0,45.69
27747,4,11,0,8,4,2,1,39,0,33.95,9.0,0.0,0.0,10.14
27748,4,15,2,7,0,4,1,39,0,25.3,10.0,117.65,350.99,52.48
27749,4,11,2,14,0,4,1,39,0,41.5,9.0,1040.64,316.84,22.48
27750,7,11,0,1,4,4,0,39,0,41.11,9.0,467.62,0.0,29.99
27751,4,15,2,4,0,4,1,39,1,50.27,10.0,13729.31,265.76,50.03
27752,4,11,2,8,5,4,0,39,0,31.25,9.0,224.47,232.23,25.13
27753,4,11,2,7,0,4,1,39,0,43.63,9.0,120.94,34.72,50.84
27754,4,8,4,12,1,0,1,39,0,34.0,11.0,2597.0,0.0,45.0
27755,4,11,6,1,4,4,0,39,0,51.74,9.0,2532.85,0.0,28.14
27756,4,12,2,4,0,4,1,39,1,42.19,14.0,383.37,262.92,42.59
27757,6,11,2,3,0,4,1,39,0,46.03,9.0,767.9,133.92,51.48
27758,4,15,4,10,1,4,1,39,0,37.02,10.0,0.0,542.05,40.94
27759,4,11,2,12,0,4,1,39,0,50.48,9.0,231.42,167.66,47.64
27760,4,11,4,14,3,4,1,39,0,23.43,9.0,635.41,212.25,45.91
27761,2,11,5,14,3,4,0,39,0,28.0,9.0,0.0,0.0,25.0
27762,6,9,2,10,0,4,1,39,1,36.76,13.0,34344.16,51.48,47.63
27763,4,11,0,13,4,4,0,39,0,36.55,9.0,1484.2,0.0,50.74
27764,6,8,2,8,5,4,0,39,0,45.29,11.0,0.0,0.0,31.74
27765,2,11,0,1,3,4,1,39,0,39.0,9.0,0.0,0.0,42.0
27766,4,9,2,12,0,4,1,39,1,25.63,13.0,14258.77,607.49,41.8
27767,4,15,4,1,3,2,1,39,0,22.32,10.0,0.0,0.0,37.13
27768,4,15,4,1,3,4,1,9,0,20.0,10.0,0.0,0.0,9.0
27769,7,11,4,14,1,2,1,39,0,46.0,9.0,0.0,0.0,40.0
27770,4,1,2,8,5,4,0,39,0,35.79,7.0,1693.58,0.0,31.22
27771,4,11,2,12,0,4,1,39,1,35.26,9.0,4584.55,344.24,82.5
27772,4,1,2,12,2,4,0,39,0,20.0,7.0,0.0,0.0,50.0
27773,4,15,4,8,1,4,0,39,0,37.43,10.0,1471.29,105.0,49.38
27774,6,9,0,10,1,4,1,39,0,47.53,13.0,0.0,0.0,64.32
27775,5,15,2,4,0,4,1,39,1,46.32,10.0,15729.45,267.32,36.13
27776,4,10,2,10,0,4,1,0,1,54.56,16.0,1325.31,229.24,42.52
27777,5,11,2,3,0,4,1,39,0,40.01,9.0,395.13,855.53,64.39
27778,4,9,2,3,0,4,1,39,0,31.6,13.0,105.23,0.0,48.09
27779,4,11,4,8,3,4,1,39,0,33.44,9.0,50.72,40.26,42.36
27780,4,9,2,4,0,1,1,0,1,35.63,13.0,0.0,846.69,58.04
27781,4,15,5,8,4,1,0,39,0,30.0,10.0,0.0,0.0,40.0
27782,4,11,2,13,5,4,0,39,1,52.39,9.0,0.0,0.0,36.65
27783,4,9,2,4,0,4,1,39,1,32.19,13.0,15158.42,298.97,47.74
27784,6,9,2,4,5,4,0,39,0,46.14,13.0,0.0,0.0,32.58
27785,4,12,2,10,0,4,1,39,1,56.98,14.0,5412.28,1207.91,39.55
27786,4,11,2,8,0,4,1,39,0,45.47,9.0,820.59,54.78,41.33
27787,4,15,5,8,1,4,1,39,0,37.18,10.0,0.0,752.15,32.84
27788,2,7,2,11,0,1,1,17,1,28.0,12.0,0.0,0.0,40.0
27789,4,12,2,4,0,4,1,39,1,49.54,14.0,35647.39,1146.32,50.69
27790,4,15,0,3,1,4,1,39,0,25.83,10.0,916.39,281.26,39.73
27791,4,12,4,4,1,4,0,39,1,35.35,14.0,19284.86,552.39,48.12
27792,6,0,2,3,0,4,1,39,0,65.0,6.0,143.68,0.0,14.93
27793,4,8,0,10,1,4,0,39,1,37.56,11.0,10526.15,0.0,40.82
27794,4,11,0,3,1,4,0,8,0,19.0,9.0,0.0,0.0,40.0
27795,4,8,2,10,0,4,1,39,1,33.03,11.0,6915.44,1138.24,42.15
27796,4,11,2,8,3,4,1,39,0,24.92,9.0,0.0,0.0,43.51
27797,0,15,4,0,3,4,0,39,0,19.43,10.0,86.31,20.46,41.54
27798,1,9,4,4,1,2,1,39,0,27.0,13.0,0.0,0.0,48.0
27799,4,8,2,3,0,4,1,39,0,31.26,11.0,2547.09,26.72,55.83
27800,4,11,0,12,1,0,0,39,0,29.0,9.0,0.0,0.0,50.0
27801,2,15,2,11,0,4,1,39,1,35.15,10.0,7556.87,385.45,53.35
27802,4,3,2,1,0,4,1,26,0,37.0,2.0,0.0,0.0,66.0
27803,6,9,2,5,0,4,1,39,0,57.92,13.0,0.0,958.1,35.84
27804,4,15,4,12,1,4,0,39,0,31.74,10.0,0.0,317.57,29.52
27805,2,9,5,10,1,4,1,39,0,35.11,13.0,0.0,0.0,40.0
27806,4,15,2,4,0,4,1,39,0,35.96,10.0,740.65,177.13,58.6
27807,4,11,5,7,1,4,0,39,0,44.24,9.0,0.0,0.0,42.19
27808,4,11,4,8,3,4,0,39,0,33.36,9.0,3494.48,161.94,41.44
27809,1,15,4,1,4,4,0,39,0,24.19,10.0,0.0,0.0,33.9
27810,4,11,5,8,1,4,0,39,0,38.19,9.0,459.88,0.0,30.46
27811,4,8,2,6,0,4,1,39,1,36.51,11.0,0.0,0.0,43.39
27812,2,15,0,1,4,4,0,39,0,33.04,10.0,0.0,0.0,37.91
27813,4,11,4,14,2,2,1,39,0,20.75,9.0,0.0,0.0,44.37
27814,4,6,4,6,3,4,1,39,0,21.97,5.0,499.72,0.0,28.56
27815,4,8,2,3,0,4,1,39,0,21.99,11.0,1349.18,340.55,46.71
27816,4,12,2,12,0,4,1,39,1,64.99,14.0,3122.08,285.77,29.55
27817,4,15,4,1,4,2,0,39,0,32.04,10.0,0.0,0.0,33.28
27818,6,11,5,3,3,4,1,39,0,27.28,9.0,0.0,0.0,37.25
27819,4,11,2,3,0,2,1,39,0,40.76,9.0,35.96,271.09,44.47
27820,4,15,4,4,3,4,0,39,0,27.2,10.0,0.0,0.0,44.23
27821,4,1,4,8,1,4,1,39,0,20.81,7.0,0.0,0.0,45.68
27822,4,11,2,7,0,4,1,21,0,29.0,9.0,3137.0,0.0,48.0
27823,4,1,2,12,0,4,1,39,1,44.09,7.0,1678.24,307.37,37.77
27824,4,0,0,14,4,4,1,39,0,43.37,6.0,0.0,0.0,40.0
27825,6,15,2,12,0,4,1,39,0,51.81,10.0,2013.74,249.53,41.0
27826,4,15,0,1,4,4,0,39,0,59.1,10.0,1565.76,39.08,31.93
27827,4,11,4,1,3,4,0,39,0,29.17,9.0,478.73,0.0,39.54
27828,4,6,0,8,1,4,1,39,0,56.59,5.0,0.0,0.0,29.67
27829,6,11,2,5,0,4,1,39,0,37.63,9.0,1314.13,271.96,72.38
27830,4,9,4,4,1,4,1,39,0,24.35,13.0,631.93,634.78,39.0
27831,7,11,4,4,4,2,1,39,0,36.0,9.0,0.0,0.0,90.0
27832,4,15,2,10,0,4,1,39,1,57.04,10.0,2438.13,198.25,38.23
27833,4,9,2,10,0,4,1,39,0,34.14,13.0,1460.23,346.51,47.59
27834,4,9,2,4,0,4,1,39,1,29.32,13.0,11914.43,864.58,34.27
27835,4,9,4,4,1,4,0,39,0,25.35,13.0,1398.79,415.71,46.77
27836,7,9,2,4,0,4,1,39,1,41.16,13.0,298.69,335.5,37.95
27837,4,15,4,5,3,4,1,39,0,23.96,10.0,0.0,0.0,14.61
27838,5,15,2,12,0,4,1,39,1,40.72,10.0,21736.48,664.66,49.16
27839,4,11,4,12,1,1,0,39,0,40.61,9.0,0.0,0.0,40.0
27840,4,11,4,3,3,4,0,39,0,38.83,9.0,0.0,0.0,31.29
27841,4,12,2,10,0,4,1,39,1,61.78,14.0,9553.74,1032.36,42.81
27842,4,15,2,3,0,4,1,39,0,37.83,10.0,1429.63,18.08,23.54
27843,4,11,4,8,3,4,0,39,0,21.78,9.0,2443.03,341.28,47.31
27844,4,15,0,10,1,4,1,39,0,40.36,10.0,0.0,224.01,40.74
27845,4,5,2,6,0,4,1,32,0,60.07,4.0,0.0,0.0,33.7
27846,4,12,0,10,3,4,0,39,1,34.0,14.0,0.0,0.0,60.0
27847,4,11,2,4,0,4,1,39,0,53.33,9.0,117.87,349.05,50.92
27848,6,15,0,1,1,4,1,39,0,51.0,10.0,0.0,0.0,40.0
27849,4,11,2,4,5,4,0,39,1,35.79,9.0,8245.6,0.0,45.19
27850,4,9,2,1,0,4,1,39,1,30.44,13.0,8692.94,80.24,34.46
27851,4,9,2,4,5,4,0,39,1,44.81,13.0,798.38,251.45,38.01
27852,4,0,3,6,1,4,1,39,0,20.0,6.0,0.0,0.0,40.0
27853,4,0,2,7,0,4,1,39,1,53.86,6.0,0.0,0.0,43.43
27854,4,15,2,4,0,2,1,39,1,53.03,10.0,0.0,0.0,52.21
27855,4,9,2,10,0,4,1,39,1,57.77,13.0,15309.66,693.17,39.82
27856,4,1,4,12,3,4,0,39,0,18.37,7.0,0.0,169.53,16.25
27857,2,15,2,11,0,4,1,39,1,38.12,10.0,1296.89,104.38,38.48
27858,6,11,2,5,0,4,1,39,0,37.1,9.0,1809.72,246.99,65.04
27859,4,15,2,7,0,4,1,26,0,34.67,10.0,0.0,0.0,40.0
27860,4,15,4,12,1,2,1,39,0,30.68,10.0,0.0,0.0,41.11
27861,4,11,2,8,5,4,0,39,0,27.41,9.0,45.0,7.11,26.03
27862,4,1,2,6,0,4,1,26,0,34.0,7.0,0.0,0.0,40.0
27863,4,0,2,3,0,4,1,39,0,39.16,6.0,667.17,2.76,46.07
27864,0,11,0,0,2,4,1,39,0,54.71,9.0,0.0,0.0,44.45
27865,6,5,0,5,1,4,1,39,0,34.0,4.0,0.0,0.0,50.0
27866,4,11,4,7,4,2,0,39,0,27.06,9.0,0.0,0.0,33.32
27867,6,11,2,7,0,4,1,39,1,47.0,9.0,7298.0,0.0,40.0
27868,6,9,2,12,0,4,1,39,0,38.93,13.0,110.13,0.0,38.3
27869,4,1,6,3,4,4,1,39,0,38.0,7.0,0.0,0.0,40.0
27870,2,11,2,8,0,4,1,39,0,51.16,9.0,587.07,424.43,34.28
27871,4,11,2,12,0,4,1,39,1,36.36,9.0,8870.03,657.81,37.69
27872,0,11,2,0,0,4,1,39,0,48.34,9.0,1145.52,185.97,43.43
27873,1,15,4,1,4,2,0,39,0,34.84,10.0,516.56,0.0,40.0
27874,4,12,2,10,0,4,1,39,0,37.36,14.0,57.73,78.32,33.72
27875,4,2,2,10,0,4,1,5,1,40.0,8.0,0.0,0.0,40.0
27876,4,6,2,6,0,4,1,39,0,55.48,5.0,948.41,0.0,33.85
27877,4,7,2,12,5,4,0,39,0,37.81,12.0,3099.5,0.0,27.59
27878,4,11,5,6,1,4,1,39,0,39.27,9.0,191.37,0.0,59.9
27879,4,15,0,13,1,4,0,39,0,49.87,10.0,55.91,0.0,44.86
27880,4,11,4,8,3,2,1,39,0,30.57,9.0,0.0,46.97,39.98
27881,4,11,2,3,0,4,1,39,0,38.91,9.0,1659.62,28.21,44.17
27882,4,11,2,11,0,4,1,39,0,52.23,9.0,1471.12,0.0,67.42
27883,4,0,2,7,5,2,0,39,0,46.0,6.0,0.0,0.0,30.0
27884,2,9,4,13,3,4,1,39,0,26.0,13.0,0.0,0.0,40.0
27885,2,15,2,11,0,4,1,39,1,37.69,10.0,1576.86,445.96,54.98
27886,4,11,0,1,3,4,0,39,0,35.09,9.0,0.0,0.0,40.0
27887,4,12,2,12,0,4,1,39,1,45.08,14.0,4663.01,590.57,46.28
27888,4,9,4,12,1,4,1,39,1,35.12,13.0,11888.51,376.5,44.63
27889,4,2,4,7,2,4,1,39,0,19.0,8.0,0.0,0.0,40.0
27890,4,0,6,5,4,4,0,39,0,63.0,6.0,0.0,0.0,56.0
27891,4,8,6,4,4,4,0,39,0,45.31,11.0,0.0,0.0,35.61
27892,4,2,4,7,1,4,1,39,0,29.44,8.0,0.0,1454.62,41.88
27893,4,8,2,14,0,4,1,39,1,46.59,11.0,5318.54,0.0,60.73
27894,6,0,0,8,1,2,0,39,0,54.0,6.0,0.0,0.0,10.0
27895,7,15,0,3,1,4,0,39,0,57.0,10.0,0.0,0.0,40.0
27896,4,11,2,13,0,4,1,39,1,50.0,9.0,5.45,472.41,37.49
27897,4,12,4,4,1,4,0,39,0,34.6,14.0,900.64,703.77,41.54
27898,4,9,4,10,3,4,1,39,0,22.44,13.0,0.0,29.64,45.19
27899,4,5,2,3,0,4,1,39,0,61.34,4.0,387.89,0.0,47.11
27900,4,11,4,6,3,4,1,39,0,25.66,9.0,897.47,0.0,49.04
27901,0,9,2,0,0,4,1,39,0,54.04,13.0,468.42,211.17,18.42
27902,2,11,2,8,5,4,0,39,1,47.0,9.0,0.0,0.0,7.0
27903,4,5,2,3,0,4,1,39,0,57.17,4.0,1671.26,0.0,51.33
27904,6,11,2,12,0,4,1,39,0,43.67,9.0,695.82,117.51,50.1
27905,4,11,4,1,3,4,1,39,0,25.53,9.0,0.0,292.14,37.76
27906,6,10,2,12,0,4,1,39,1,66.53,16.0,5535.97,1049.67,28.9
27907,6,11,2,4,0,4,1,39,0,41.23,9.0,154.06,0.0,39.2
27908,4,15,4,8,3,4,0,39,0,18.86,10.0,84.55,355.48,17.98
27909,0,4,2,0,0,4,1,39,0,66.44,3.0,0.0,0.0,40.03
27910,4,15,4,1,3,4,0,39,0,39.35,10.0,242.4,239.19,33.53
27911,0,4,2,0,0,4,1,39,0,71.2,3.0,0.0,0.0,33.56
27912,4,15,4,12,3,4,0,39,0,22.86,10.0,217.65,273.68,11.99
27913,4,12,2,4,0,4,1,39,1,34.93,14.0,14180.26,617.8,51.21
27914,4,11,2,8,3,4,0,39,0,21.66,9.0,0.0,0.0,29.78
27915,4,11,2,8,0,4,1,39,0,59.33,9.0,797.98,80.05,48.15
27916,4,15,2,3,0,4,1,4,0,37.24,10.0,0.0,1470.65,40.0
27917,4,12,2,10,0,4,1,39,1,52.23,14.0,12134.07,167.88,54.17
27918,4,11,4,1,1,4,0,39,0,34.44,9.0,57.5,267.16,44.76
27919,1,15,2,10,5,4,0,39,1,43.0,10.0,0.0,0.0,40.0
27920,4,9,2,10,0,4,1,39,1,35.26,13.0,31590.4,182.8,45.75
27921,4,11,2,12,0,4,1,39,1,61.24,9.0,38266.28,727.45,56.16
27922,4,14,4,10,1,4,1,39,1,33.93,15.0,53514.67,269.0,49.07
27923,4,11,0,8,1,4,0,39,0,53.75,9.0,107.38,34.22,26.86
27924,4,7,2,13,0,4,1,39,1,34.36,12.0,1037.8,504.63,54.28
27925,6,0,4,5,3,4,1,39,0,17.86,6.0,0.0,0.0,39.79
27926,4,11,4,3,3,4,1,39,0,29.59,9.0,490.69,46.46,39.39
27927,4,4,4,3,3,4,1,13,0,21.0,3.0,0.0,0.0,40.0
27928,6,9,2,4,0,4,1,39,0,57.22,13.0,417.43,651.77,79.59
27929,6,9,2,3,0,4,1,39,0,31.21,13.0,0.0,0.0,16.07
27930,7,12,4,10,1,4,0,39,1,53.01,14.0,0.0,0.0,45.83
27931,4,9,0,1,4,1,0,30,0,38.0,13.0,0.0,213.0,40.0
27932,7,8,0,1,4,4,0,39,0,46.0,11.0,0.0,0.0,38.0
27933,7,12,4,10,1,1,1,3,0,27.0,14.0,0.0,0.0,20.0
27934,4,2,4,8,3,2,0,0,0,30.0,8.0,0.0,0.0,20.0
27935,4,5,2,3,0,4,1,39,1,55.06,4.0,1674.2,0.0,45.13
27936,4,11,4,12,1,4,0,39,0,54.84,9.0,59.1,107.04,37.7
27937,4,11,4,10,3,4,1,39,0,28.62,9.0,0.0,0.0,32.96
27938,4,11,4,3,3,4,1,26,0,22.33,9.0,0.0,0.0,39.59
27939,6,11,2,12,0,4,1,39,1,56.25,9.0,9051.57,60.99,67.36
27940,4,15,4,12,3,4,1,39,0,23.71,10.0,209.48,75.06,47.44
27941,2,9,5,10,4,4,0,39,0,43.65,13.0,4835.09,0.0,40.58
27942,6,8,0,13,4,2,1,39,0,33.0,11.0,0.0,0.0,50.0
27943,0,11,4,0,1,4,0,39,0,36.74,9.0,607.11,0.0,30.86
27944,6,6,2,3,0,4,1,39,0,39.77,5.0,0.0,0.0,25.37
27945,4,11,4,8,1,2,0,39,0,44.9,9.0,986.86,0.0,51.75
27946,4,11,2,7,0,4,1,39,0,55.12,9.0,258.53,309.95,44.5
27947,4,12,2,5,1,4,1,39,1,25.0,14.0,0.0,0.0,99.0
27948,4,15,4,12,3,2,0,39,0,20.8,10.0,1002.02,0.0,29.65
27949,6,11,2,12,0,4,1,39,1,66.87,9.0,4377.77,287.85,42.08
27950,4,9,4,13,1,4,1,36,0,24.0,13.0,0.0,0.0,50.0
27951,4,0,2,7,0,4,1,39,0,66.57,6.0,1324.8,0.0,43.67
27952,4,11,0,3,1,4,1,39,0,46.16,9.0,366.51,468.62,59.05
27953,4,15,2,3,0,1,1,1,1,35.0,10.0,0.0,0.0,40.0
27954,4,11,4,8,1,1,1,24,0,34.0,9.0,0.0,0.0,40.0
27955,4,7,4,13,1,4,1,39,0,39.12,12.0,0.0,0.0,40.79
27956,4,11,4,7,1,4,1,39,0,44.13,9.0,1223.17,41.22,37.74
27957,4,11,2,3,0,4,1,39,0,29.29,9.0,1162.51,160.76,42.17
27958,4,7,2,12,0,1,1,39,0,33.0,12.0,0.0,0.0,60.0
27959,0,12,2,0,0,4,1,39,0,51.43,14.0,0.0,182.35,23.26
27960,6,11,2,14,0,4,1,39,0,50.35,9.0,1785.69,400.77,50.42
27961,4,1,4,12,2,0,0,39,0,18.0,7.0,0.0,0.0,25.0
27962,4,11,5,3,1,4,1,39,0,33.84,9.0,942.05,584.14,46.86
27963,4,1,4,12,3,4,0,39,0,17.67,7.0,0.0,66.18,21.75
27964,2,12,0,10,1,4,1,39,1,59.0,14.0,0.0,0.0,40.0
27965,4,11,2,3,0,4,1,39,1,51.63,9.0,892.87,124.36,34.98
27966,2,11,0,5,1,4,1,39,0,42.0,9.0,0.0,0.0,40.0
27967,4,11,0,8,4,4,0,39,0,40.11,9.0,0.0,404.96,33.48
27968,5,11,2,14,0,4,1,39,0,47.58,9.0,0.0,0.0,55.25
27969,0,9,2,0,0,4,1,39,0,46.97,13.0,318.31,384.11,47.84
27970,4,11,5,1,4,4,0,39,0,43.35,9.0,688.52,107.24,40.38
27971,4,1,2,12,0,4,1,39,0,57.51,7.0,0.0,0.0,53.74
27972,4,11,4,8,4,4,0,39,0,23.72,9.0,0.0,0.0,46.67
27973,5,15,0,4,1,4,1,39,0,51.69,10.0,0.0,72.24,43.8
27974,4,9,0,12,3,4,1,39,0,38.38,13.0,0.0,0.0,62.05
27975,1,15,2,13,0,4,1,39,1,38.64,10.0,462.86,0.0,20.86
27976,0,0,0,0,4,4,1,39,0,52.79,6.0,0.0,0.0,37.71
27977,4,11,4,7,3,2,1,39,0,24.74,9.0,0.0,0.0,18.66
27978,4,6,5,7,1,4,0,21,0,46.0,5.0,0.0,0.0,40.0
27979,5,11,2,4,0,4,1,39,1,38.1,9.0,3587.81,437.29,46.35
27980,4,11,6,1,1,2,0,39,0,55.6,9.0,0.0,0.0,40.0
27981,4,11,0,9,1,4,0,39,0,63.33,9.0,0.0,0.0,19.43
27982,4,11,0,6,1,4,1,39,0,35.54,9.0,483.47,459.88,36.85
27983,4,11,2,14,0,4,1,39,1,56.69,9.0,137.41,654.07,25.37
27984,4,15,4,1,1,4,0,39,0,28.6,10.0,2949.12,2.2,30.26
27985,4,3,3,9,1,4,0,26,0,27.0,2.0,0.0,0.0,40.0
27986,4,11,2,7,0,4,1,39,0,46.0,9.0,899.27,350.82,43.31
27987,2,11,4,5,3,4,1,39,0,27.49,9.0,0.0,742.9,24.32
27988,4,12,2,10,0,4,1,9,1,42.06,14.0,0.0,0.0,36.38
27989,1,7,2,10,0,4,1,39,1,41.36,12.0,0.0,0.0,53.4
27990,4,8,0,3,1,4,1,39,0,42.95,11.0,2478.02,39.46,39.28
27991,4,7,4,13,3,4,1,39,0,30.88,12.0,0.0,0.0,44.09
27992,4,9,2,4,0,4,1,39,1,48.41,13.0,9902.62,179.12,59.25
27993,4,1,4,12,3,4,0,13,0,17.0,7.0,0.0,0.0,15.0
27994,6,11,2,3,0,4,1,11,0,55.39,9.0,1246.71,0.0,31.97
27995,4,4,4,5,3,4,1,26,0,31.0,3.0,0.0,0.0,25.0
27996,4,15,4,1,1,4,0,39,0,19.08,10.0,952.12,222.65,45.91
27997,4,12,6,10,4,4,1,0,0,81.0,14.0,0.0,0.0,60.0
27998,6,11,2,3,0,4,1,39,0,51.45,9.0,1246.21,702.81,21.03
27999,1,9,2,10,0,4,1,39,1,53.62,13.0,1087.51,344.78,48.28
28000,6,15,2,5,0,4,1,39,0,25.56,10.0,1235.62,230.8,89.5
28001,0,15,4,0,3,4,0,39,0,19.22,10.0,489.22,318.03,33.17
28002,4,15,4,12,1,4,0,39,0,24.13,10.0,0.0,85.34,43.0
28003,4,11,4,8,3,4,0,39,0,17.84,9.0,4351.4,467.51,20.64
28004,5,11,2,5,0,4,1,39,0,33.32,9.0,250.82,270.29,78.27
28005,6,15,4,3,3,4,1,39,0,23.34,10.0,0.0,948.95,18.42
28006,0,0,4,0,3,3,0,39,0,17.0,6.0,0.0,0.0,20.0
28007,4,9,4,1,1,4,0,39,0,25.79,13.0,320.26,35.79,42.24
28008,4,9,4,8,1,4,0,39,0,39.13,13.0,0.0,0.0,31.9
28009,4,15,2,3,0,4,1,39,1,51.67,10.0,3420.53,613.3,45.58
28010,4,15,0,12,1,4,1,28,0,37.0,10.0,0.0,0.0,40.0
28011,4,15,0,3,1,4,1,39,0,52.89,10.0,353.27,210.26,45.22
28012,2,12,2,4,0,2,1,39,1,45.08,14.0,0.0,1356.69,43.12
28013,6,12,2,10,0,4,1,39,0,60.37,14.0,0.0,0.0,48.52
28014,4,15,2,12,0,4,1,0,1,38.66,10.0,0.0,0.0,39.82
28015,4,15,0,3,1,4,1,39,0,40.73,10.0,1015.77,487.74,50.31
28016,4,15,0,5,1,4,0,39,0,38.37,10.0,0.0,901.17,46.41
28017,4,11,2,3,0,4,1,22,0,39.33,9.0,0.0,0.0,40.0
28018,4,7,4,13,3,4,0,39,0,26.94,12.0,0.0,0.0,34.39
28019,4,11,2,12,0,4,1,39,1,32.88,9.0,2901.96,99.19,48.12
28020,4,6,0,6,1,4,1,39,0,46.54,5.0,671.6,0.0,35.94
28021,4,15,4,12,3,2,0,39,0,20.56,10.0,1125.99,0.0,28.44
28022,6,15,2,12,5,4,0,39,0,55.0,10.0,0.0,0.0,50.0
28023,4,9,2,1,0,4,1,39,1,37.76,13.0,5555.02,528.51,38.35
28024,4,11,4,1,3,4,0,39,0,37.58,9.0,882.07,0.0,22.86
28025,4,15,0,4,4,4,1,39,0,49.26,10.0,0.0,0.0,59.96
28026,4,11,2,4,0,4,1,39,0,39.94,9.0,759.57,405.23,37.65
28027,4,0,4,7,4,4,0,39,0,28.85,6.0,0.0,0.0,40.0
28028,4,15,0,1,4,4,0,39,0,25.88,10.0,244.8,21.58,29.37
28029,6,11,2,12,0,4,1,39,0,33.53,9.0,89.63,222.02,68.05
28030,4,4,2,7,2,4,0,26,0,22.0,3.0,0.0,0.0,40.0
28031,4,6,6,8,4,2,0,39,0,66.17,5.0,0.0,0.0,21.48
28032,4,15,0,3,1,4,1,39,1,52.77,10.0,5536.37,0.0,42.68
28033,4,11,4,6,2,2,0,39,0,37.65,9.0,0.0,0.0,35.71
28034,4,9,2,4,0,4,1,39,1,32.14,13.0,1817.8,179.52,49.34
28035,4,11,2,7,0,4,1,39,0,37.47,9.0,215.43,253.68,51.05
28036,7,15,4,1,3,4,0,39,0,23.3,10.0,0.0,0.0,28.31
28037,4,15,4,10,3,4,1,39,0,26.52,10.0,0.0,0.0,11.3
28038,4,11,2,12,0,4,1,39,0,47.31,9.0,2611.89,29.08,40.95
28039,4,11,4,1,3,4,0,39,0,23.9,9.0,1597.55,0.0,29.11
28040,4,0,4,8,3,2,1,39,0,27.36,6.0,0.0,0.0,16.18
28041,0,15,2,0,0,4,1,39,0,68.46,10.0,280.3,504.28,41.74
28042,7,9,4,10,3,4,0,39,0,22.4,13.0,0.0,0.0,36.6
28043,4,11,5,9,1,2,0,27,0,47.0,9.0,0.0,0.0,50.0
28044,0,11,2,0,0,2,1,39,0,36.15,9.0,0.0,500.37,40.01
28045,6,11,2,3,5,4,0,39,0,66.0,9.0,0.0,0.0,15.0
28046,4,15,0,1,4,4,0,39,0,28.56,10.0,186.16,19.33,43.35
28047,2,9,0,14,1,4,1,39,0,42.0,13.0,0.0,0.0,33.0
28048,6,9,2,10,0,4,1,39,1,47.37,13.0,10746.82,919.8,44.3
28049,5,9,2,12,0,4,1,39,1,53.98,13.0,59503.69,1118.48,42.65
28050,4,7,0,12,1,4,1,39,0,43.68,12.0,1661.53,0.0,37.86
28051,4,7,2,6,0,4,1,39,0,33.85,12.0,2353.79,0.0,46.51
28052,2,11,5,11,4,2,0,39,0,59.0,9.0,0.0,0.0,40.0
28053,4,15,0,1,4,4,0,39,0,36.07,10.0,798.2,16.83,37.04
28054,4,1,4,12,3,4,0,39,0,18.61,7.0,0.0,277.56,7.06
28055,2,11,4,8,3,1,1,39,0,20.0,9.0,0.0,0.0,10.0
28056,2,12,2,11,0,4,1,39,1,46.87,14.0,6938.99,0.0,32.76
28057,4,12,2,13,0,4,1,39,0,52.24,14.0,1874.06,0.0,23.6
28058,4,7,2,10,0,4,1,39,1,38.83,12.0,147.11,721.48,42.73
28059,7,11,4,11,1,4,1,39,1,42.0,9.0,0.0,0.0,40.0
28060,4,3,2,3,0,4,1,26,0,41.67,2.0,0.0,0.0,43.39
28061,4,9,2,4,0,4,1,39,1,47.38,13.0,24490.28,592.34,50.01
28062,0,1,0,0,4,4,0,39,0,25.68,7.0,0.0,0.0,38.51
28063,4,9,4,10,1,4,0,39,0,40.18,13.0,298.53,525.74,41.61
28064,4,1,4,8,1,4,1,39,0,30.37,7.0,0.0,0.0,52.88
28065,0,11,6,0,1,4,0,39,0,74.82,9.0,1666.26,545.88,21.21
28066,4,11,4,12,3,4,1,39,0,39.55,9.0,0.0,505.11,40.87
28067,4,11,2,6,0,4,1,39,1,39.19,9.0,3963.54,244.43,40.25
28068,6,11,2,3,0,4,1,39,0,42.01,9.0,1560.01,708.17,45.89
28069,4,9,4,12,1,4,1,39,1,32.8,13.0,14569.88,237.44,40.24
28070,4,11,2,7,0,4,1,39,0,31.9,9.0,14.69,288.11,39.43
28071,2,14,2,10,0,4,1,39,1,55.9,15.0,641.65,679.93,53.83
28072,0,9,2,0,0,4,1,39,1,65.41,13.0,9733.33,30.69,57.86
28073,4,0,2,3,0,4,1,39,0,43.38,6.0,2367.31,214.18,45.66
28074,6,5,2,3,0,4,1,39,0,39.17,4.0,0.0,245.12,50.93
28075,4,11,6,7,1,2,0,39,0,54.65,9.0,0.0,0.0,40.0
28076,4,12,0,10,1,4,0,39,0,43.98,14.0,1528.05,363.85,42.43
28077,4,9,2,8,5,4,0,0,1,45.29,13.0,0.0,525.0,38.76
28078,6,15,2,5,0,4,1,39,0,30.74,10.0,1257.02,96.46,58.61
28079,4,11,2,12,0,4,1,39,0,27.15,9.0,204.3,602.7,35.79
28080,4,11,2,3,0,4,1,39,0,21.2,9.0,1024.12,8.99,36.69
28081,4,15,0,1,4,4,0,39,0,49.18,10.0,24.0,27.75,28.82
